date,Steps
2020-02-05,4913
2020-02-06,3107
2020-02-07,2601
2020-02-08,2825
2020-02-09,2191
2020-02-10,2594
2020-02-11,2061
2020-02-12,4006
2020-02-13,1763
2020-02-14,6783
2020-02-15,4074
2020-02-16,1976
2020-02-17,942
2020-02-18,4579
2020-02-19,1308
2020-02-20,4398
2020-02-21,993
2020-02-22,3164
2020-02-23,1128
2020-02-24,1075
2020-02-25,5559
2020-02-26,2862
2020-02-27,2077
2020-02-28,8098
2020-02-29,2525
2020-03-01,619
2020-03-02,367
2020-03-03,1681
2020-03-04,1228
2020-03-05,5249
2020-03-06,1630
2020-03-07,4258
2020-03-08,1211
2020-03-09,73
2020-03-10,4837
2020-03-11,4621
2020-03-12,2594
2020-03-13,696
2020-03-14,1852
2020-03-15,1162
2020-03-16,87
2020-03-17,8117
2020-03-18,10289
2020-03-19,1954
2020-03-20,453
2020-03-21,1550
2020-03-22,782
2020-03-23,2321
2020-03-24,1308
2020-03-25,1408
2020-03-26,254
2020-03-27,114
2020-03-28,193
2020-03-29,548
2020-03-30,1220
2020-03-31,2068
2020-04-01,92
2020-04-02,4349
2020-04-03,205
2020-04-04,428
2020-04-05,586
2020-04-06,639
2020-04-07,272
2020-04-08,8587
2020-04-09,197
2020-04-10,9574
2020-04-11,292
2020-04-12,422
2020-04-13,297
2020-04-14,231
2020-04-15,218
2020-04-16,1600
2020-04-17,482
2020-04-18,1152
2020-04-19,341
2020-04-20,189
2020-04-21,518
2020-04-22,1865
2020-04-23,199
2020-04-24,4397
2020-04-25,56
2020-04-26,605
2020-04-27,4236
2020-04-28,134
2020-04-29,124
2020-04-30,5835
2020-05-01,1292
2020-05-02,669
2020-05-03,152
2020-05-04,10285
2020-05-05,302
2020-05-06,219
2020-05-07,5999
2020-05-08,2940
2020-05-09,1374
2020-05-10,1167
2020-05-11,10336
2020-05-12,1932
2020-05-13,291
2020-05-14,2006
2020-05-15,7942
2020-05-16,2353
2020-05-17,797
2020-05-18,2107
2020-05-19,4779
2020-05-20,7438
2020-05-21,681
2020-05-22,2408
2020-05-23,11353
2020-05-24,342
2020-05-25,2935
2020-05-26,73
2020-05-27,3488
2020-05-28,2340
2020-05-29,992
2020-05-30,5501
2020-05-31,757
2020-06-01,653
2020-06-02,136
2020-06-03,1335
2020-06-04,6042
2020-06-05,4590
2020-06-06,4314
2020-06-07,1943
2020-06-08,356
2020-06-09,5427
2020-06-10,770
2020-06-11,958
2020-06-12,4490
2020-06-13,2842
2020-06-14,1111
2020-06-15,2189
2020-06-16,2447
2020-06-17,416
2020-06-18,4237
2020-06-19,5387
2020-06-20,1032
2020-06-21,3907
2020-06-22,2462
2020-06-23,177
2020-06-24,5537
2020-06-25,4053
2020-06-26,387
2020-06-27,1795
2020-06-28,4444
2020-06-29,2374
2020-06-30,4257
2020-07-01,1058
2020-07-02,2637
2020-07-03,6187
2020-07-04,5440
2020-07-05,2294
2020-07-06,2788
2020-07-07,3184
2020-07-08,3302
2020-07-09,1590
2020-07-10,7081
2020-07-11,1370
2020-07-12,1290
2020-07-13,4354
2020-07-14,2597
2020-07-15,1711
2020-07-16,3150
2020-07-17,3200
2020-07-18,4677
2020-07-19,6348
2020-07-20,5308
2020-07-21,4053
2020-07-22,356
2020-07-23,3433
2020-07-24,4205
2020-07-25,2020
2020-07-26,2673
2020-07-27,3496
2020-07-28,1531
2020-07-29,1572
2020-07-30,3651
2020-07-31,4758
2020-08-01,2134
2020-08-02,1398
2020-08-03,3489
2020-08-04,251
2020-08-05,2527
2020-08-06,6918
2020-08-07,5385
2020-08-08,4669
2020-08-09,541
2020-08-10,8275
2020-08-11,5492
2020-08-12,3412
2020-08-13,6140
2020-08-14,4937
2020-08-15,9976
2020-08-16,2346
2020-08-17,2685
2020-08-18,1091
2020-08-19,2075
2020-08-20,4974
2020-08-21,615
2020-08-22,1654
2020-08-23,1295
2020-08-24,2976
2020-08-25,4354
2020-08-26,5214
2020-08-27,3106
2020-08-28,3926
2020-08-29,4295
2020-08-30,1697
2020-08-31,7100
2020-09-01,13125
2020-09-02,2905
2020-09-03,8373
2020-09-04,7071
2020-09-05,907
2020-09-06,1881
2020-09-07,4322
2020-09-08,1499
2020-09-09,8251
2020-09-10,2163
2020-09-11,3290
2020-09-12,1552
2020-09-13,150
2020-09-14,4698
2020-09-15,10467
2020-09-16,5363
2020-09-17,7748
2020-09-18,9999
2020-09-19,7100
2020-09-20,9831
2020-09-21,3683
2020-09-22,5098
2020-09-23,5192
2020-09-24,4713
2020-09-25,3975
2020-09-26,2342
2020-09-27,7410
2020-09-28,3589
2020-09-29,1235
2020-09-30,3692
2020-10-01,1925
2020-10-02,5286
2020-10-03,2969
2020-10-04,1251
2020-10-05,5836
2020-10-06,4463
2020-10-07,5373
2020-10-08,1553
2020-10-09,5859
2020-10-10,2272
2020-10-11,709
2020-10-12,2879
2020-10-13,5601
2020-10-14,4696
2020-10-15,2603
2020-10-16,2523
2020-10-17,26156
2020-10-18,365
2020-10-19,5156
2020-10-20,2517
2020-10-21,860
2020-10-22,2651
2020-10-23,6647
2020-10-24,784
2020-10-25,1407
2020-10-26,734
2020-10-27,4524
2020-10-28,2761
2020-10-29,1368
2020-10-30,2687
2020-10-31,2479
2020-11-01,3445
2020-11-02,6803
2020-11-03,45
2020-11-04,118
2020-11-05,3393
2020-11-06,131
2020-11-07,10377
2020-11-08,198
2020-11-09,10260
2020-11-10,100
2020-11-11,151
2020-11-12,138
2020-11-13,7337
2020-11-14,803
2020-11-15,1006
2020-11-16,3600
2020-11-17,507
2020-11-18,8
